,tecl
1999-12-28,2.5996171546968494
1999-12-29,2.7253661500999327
1999-12-30,2.7181660567103387
1999-12-31,2.6897712895356403
2000-01-01,2.653123155715717
2000-01-03,2.883846089076232
2000-01-04,2.444809858688098
2000-01-05,2.33582092857839
2000-01-06,2.103404911443114
2000-01-07,2.213469693014839
2000-01-10,2.4656444125685555
2000-01-11,2.2559453976374306
2000-01-12,2.2270666565992348
2000-01-13,2.2881191260502223
2000-01-14,2.4457254041823986
2000-01-18,2.484649495605833
2000-01-19,2.497691195218525
2000-01-20,2.5415539331236148
2000-01-21,2.550345457358477
2000-01-24,2.3005525489107623
2000-01-25,2.448048226949426
2000-01-26,2.207543638654114
2000-01-27,2.1428393952440827
2000-01-28,1.913157231438296
2000-01-31,2.103657694476602
2000-02-01,2.2060493701901938
2000-02-02,2.2540298853404552
2000-02-03,2.448992746623534
2000-02-04,2.5347182266574286
2000-02-07,2.6224200427331237
2000-02-08,2.6941575878867368
2000-02-09,2.5934641050797627
2000-02-10,2.7782829021501882
2000-02-11,2.556680444473794
2000-02-14,2.560977788257861
2000-02-15,2.582932871334393
2000-02-16,2.542880768011134
2000-02-17,2.71405346482036
2000-02-18,2.4388655566491537
2000-02-22,2.421705207230192
2000-02-23,2.6422732482731397
2000-02-24,2.7410186365687084
2000-02-25,2.6626320295053016
2000-02-28,2.5676953221262457
2000-02-29,2.7438551920456598
2000-03-01,2.7864785972720365
2000-03-02,2.8696739469567527
2000-03-03,3.107905757237858
2000-03-06,3.0928518385581367
2000-03-07,2.8373909624527474
2000-03-08,2.986934984426868
2000-03-09,3.25776117034374
2000-03-10,3.278107820317806
2000-03-13,3.1339522453602164
2000-03-14,2.919234439379558
2000-03-15,2.7668826254940657
2000-03-16,3.0558424199887066
2000-03-17,3.271188277910911
2000-03-20,3.230074473686399
2000-03-21,3.483872889970368
2000-03-22,3.665208901472706
2000-03-23,3.8748110694873295
2000-03-24,3.974856704930401
2000-03-27,4.070784973908614
2000-03-28,3.7747669320781863
2000-03-29,3.4428593850984544
2000-03-30,3.1627084454663406
2000-03-31,3.3421582844468896
2000-04-01,3.291858802265964
2000-04-03,2.873864387308962
2000-04-04,2.790129440997016
2000-04-05,2.844658887821112
2000-04-06,2.9552492726281328
2000-04-07,3.2579009788531277
2000-04-10,2.9047379677190315
2000-04-11,2.690024321352205
2000-04-12,2.167260758682587
2000-04-13,2.043160598935648
2000-04-14,1.7222036866075803
2000-04-17,2.002642849547505
2000-04-18,2.3443249169639975
2000-04-19,2.113113379835635
2000-04-20,2.057316225477906
2000-04-24,1.86754731992003
2000-04-25,2.192011205336314
2000-04-26,2.066840056303156
2000-04-27,2.2598371304494687
2000-04-28,2.279052806230424
2000-05-01,2.3403518022809715
2000-05-02,2.2104518369519197
2000-05-03,1.9226941998394254
2000-05-04,1.8813134553823072
2000-05-05,2.0355592929115183
2000-05-08,1.8193558945570714
2000-05-09,1.7183241188681178
2000-05-10,1.4682254360557627
2000-05-11,1.5925800973200932
2000-05-12,1.6543650526901421
2000-05-15,1.7471210619458244
2000-05-16,1.9042231453198109
2000-05-17,1.8226782630435032
2000-05-18,1.6841682389716637
2000-05-19,1.4872470626240135
2000-05-22,1.4670852050060097
2000-05-23,1.2536436949578902
2000-05-24,1.401780394875303
2000-05-25,1.3330054947267953
2000-05-26,1.3462350116214494
2000-05-30,1.608292023251363
2000-05-31,1.5152069344517274
2000-06-01,1.69505779608761
2000-06-02,1.9264123899003405
2000-06-05,1.9431007775329598
2000-06-06,1.8620563223292979
2000-06-07,1.9668812741311754
2000-06-08,1.9396045066378877
2000-06-09,1.9529911029331315
2000-06-12,1.8311268336923547
2000-06-13,1.9476542776191803
2000-06-14,1.8396176085414069
2000-06-15,1.9499187896614918
2000-06-16,1.970075996845175
2000-06-19,2.156808402188599
2000-06-20,2.174739548888278
2000-06-21,2.232639984045615
2000-06-22,2.025999840832563
2000-06-23,1.896411231859389
2000-06-26,1.9343157207562007
2000-06-27,1.8773393802099914
2000-06-28,1.933023905187235
2000-06-29,1.8192314200108597
2000-06-30,1.928310270651493
2000-07-01,1.8967823977263412
2000-07-03,1.9360786749504106
2000-07-05,1.749706234388868
2000-07-06,1.8303879518798898
2000-07-07,1.9199091800704664
2000-07-10,1.857078153029401
2000-07-11,1.81178156482397
2000-07-12,1.951481977249109
2000-07-13,2.0648155789687506
2000-07-14,2.1789913847983104
2000-07-17,2.2327146392385804
2000-07-18,2.097709377339414
2000-07-19,1.9577717451587964
2000-07-20,2.0811619804105526
2000-07-21,1.9455713738497051
2000-07-24,1.8027252832608585
2000-07-25,1.8940983409227041
2000-07-26,1.8190777570282888
2000-07-27,1.6604519718951778
2000-07-28,1.4755570009075103
2000-07-31,1.5662814318266323
2000-08-01,1.4863898321190558
2000-08-02,1.4670961407693752
2000-08-03,1.5514633318127906
2000-08-04,1.5513971033385472
2000-08-07,1.6474124320398533
2000-08-08,1.656161415833355
2000-08-09,1.6737918857358718
2000-08-10,1.5667573289786303
2000-08-11,1.5837406815646655
2000-08-14,1.6809864377189092
2000-08-15,1.6928233590788055
2000-08-16,1.6987320621721438
2000-08-17,1.7945883118450292
2000-08-18,1.8007306846409972
2000-08-21,1.8255757927870886
2000-08-22,1.8254978630694518
2000-08-23,1.8788635298904326
2000-08-24,1.931656274869158
2000-08-25,1.9119915930444633
2000-08-28,1.9589130332202542
2000-08-29,1.9654163489292789
2000-08-30,1.9257151921858093
2000-08-31,2.0396137504989156
2000-09-01,2.0096643341882934
2000-09-05,1.8730101162287065
2000-09-06,1.7299937003369623
2000-09-07,1.8142123033923945
2000-09-08,1.640166985238314
2000-09-11,1.5124427654614911
2000-09-12,1.4464618590164922
2000-09-13,1.489047369242461
2000-09-14,1.513438703903368
2000-09-15,1.4350935382463728
2000-09-18,1.3382968266342938
2000-09-19,1.494993237233755
2000-09-20,1.5112406895031627
2000-09-21,1.4180916069296046
2000-09-22,1.2973789391607022
2000-09-25,1.2158251965364208
2000-09-26,1.138948814400357
2000-09-27,1.1151469511901921
2000-09-28,1.2310753406257895
2000-09-29,1.069205688212845
2000-10-01,1.0518043656371807
2000-10-02,1.0283690064842355
2000-10-03,0.9466427365959537
2000-10-04,1.0228500376080347
2000-10-05,0.97904341836749
2000-10-06,0.9182973726927653
2000-10-09,0.9027529123136174
2000-10-10,0.8232004276551282
2000-10-11,0.743965434854981
2000-10-12,0.6666248785175062
2000-10-13,0.8350720060174441
2000-10-16,0.7953852770753994
2000-10-17,0.7325578576008216
2000-10-18,0.6978793757862213
2000-10-19,0.8838959009607655
2000-10-20,0.9237964118316089
2000-10-23,0.9065435567195995
2000-10-24,0.853624062243887
2000-10-25,0.6731289605312458
2000-10-26,0.7215647625130769
2000-10-27,0.7400570819604432
2000-10-30,0.7097248452663419
2000-10-31,0.8084296449891429
2000-11-01,0.7484302171756758
2000-11-02,0.8064946748994518
2000-11-03,0.8245098105628013
2000-11-06,0.7860972780872487
2000-11-07,0.8029572306735383
2000-11-08,0.6761408431400862
2000-11-09,0.6464165182671434
2000-11-10,0.5392679930257718
2000-11-13,0.5340265884561265
2000-11-14,0.6208479574314318
2000-11-15,0.6336857176409044
2000-11-16,0.5728021184022035
2000-11-17,0.5863081315382438
2000-11-20,0.5148270006640979
2000-11-21,0.5223508087657813
2000-11-22,0.46518393246536244
2000-11-24,0.5203287574246678
2000-11-27,0.5114658138620175
2000-11-28,0.44964354391983824
2000-11-29,0.44333475980876935
2000-11-30,0.3730770110613381
2000-12-01,0.38168595398178556
2000-12-04,0.3750626397446809
2000-12-05,0.4815372228433394
2000-12-06,0.44145490393594516
2000-12-07,0.3975492825000611
2000-12-08,0.452896026329445
2000-12-11,0.5041372968867813
2000-12-12,0.4732992370304715
2000-12-13,0.4130556942373683
2000-12-14,0.3940387766370726
2000-12-15,0.34698285198843987
2000-12-18,0.3263366083919545
2000-12-19,0.297528237911425
2000-12-20,0.23074064795475777
2000-12-21,0.23285647803372878
2000-12-22,0.28096222686486516
2000-12-26,0.2668685387673769
2000-12-27,0.27463027483483365
2000-12-28,0.2706570963477458
2000-12-29,0.24475678615737367
2001-01-01,0.24109767220432093
2001-01-02,0.19922009232574786
2001-01-03,0.2954450347272923
2001-01-04,0.30432790874559584
2001-01-05,0.24905803245410632
2001-01-08,0.24689185056511959
2001-01-09,0.2633091198967938
2001-01-10,0.2871448292738805
2001-01-11,0.32341968921499314
2001-01-12,0.3089119988039761
2001-01-16,0.2981512949489833
2001-01-17,0.3255859929144919
2001-01-18,0.37689006262258784
2001-01-19,0.39239530371573755
2001-01-22,0.37064135821022803
2001-01-23,0.38921917726939004
2001-01-24,0.4036068658169563
2001-01-25,0.36129405670393655
2001-01-26,0.3685777470925232
2001-01-29,0.39178566083426586
2001-01-30,0.39454160908827374
2001-01-31,0.36512704999640616
2001-02-01,0.35951300773981315
2001-02-02,0.3120510500333163
2001-02-05,0.3062590017473801
2001-02-06,0.31169330508810195
2001-02-07,0.28753546643402605
2001-02-08,0.27484867493497933
2001-02-09,0.23674408642454198
2001-02-12,0.24283043109048502
2001-02-13,0.23041986786857913
2001-02-14,0.24665516046129812
2001-02-15,0.26900005272994404
2001-02-16,0.21905375721906278
2001-02-20,0.18371107767173195
2001-02-21,0.16968358481342802
2001-02-22,0.17053917643327374
2001-02-23,0.1667228550524324
2001-02-26,0.17473056420677832
2001-02-27,0.15467037123987776
2001-02-28,0.14414004571444575
2001-03-01,0.15441655091469958
2001-03-02,0.1383248425693872
2001-03-05,0.14727527874866295
2001-03-06,0.16593776563037688
2001-03-07,0.16660324157391507
2001-03-08,0.1566472433181454
2001-03-09,0.12590417582267738
2001-03-12,0.10572629276191203
2001-03-13,0.12151911590850512
2001-03-14,0.11259585018045293
2001-03-15,0.10861254169840412
2001-03-16,0.101467282134527
2001-03-19,0.1109157476893744
2001-03-20,0.09492694793912972
2001-03-21,0.09629141042037799
2001-03-22,0.10952799682904962
2001-03-23,0.11653557982809579
2001-03-26,0.11196480780817533
2001-03-27,0.12275455542592362
2001-03-28,0.09550045238964769
2001-03-29,0.09175642870254506
2001-03-30,0.09009759619786013
2001-04-01,0.08901642504348581
2001-04-02,0.08255168881001776
2001-04-03,0.06596970853471464
2001-04-04,0.06219795835526952
2001-04-05,0.08190777811934022
2001-04-06,0.07046589896815232
2001-04-09,0.07100611154412213
2001-04-10,0.0852892025179048
2001-04-11,0.09460669002443146
2001-04-12,0.10172825545188442
2001-04-16,0.0943644761060059
2001-04-17,0.09731161338869358
2001-04-18,0.12385706618001992
2001-04-19,0.14727842316238102
2001-04-20,0.14217683128721023
2001-04-23,0.11856948628776809
2001-04-24,0.11304171656839533
2001-04-25,0.11899291236588487
2001-04-26,0.11395834681418425
2001-04-27,0.118594793888898
2001-04-30,0.12410752957021656
2001-05-01,0.13171321342828105
2001-05-02,0.13961040804006838
2001-05-03,0.12624178628862387
2001-05-04,0.1316970544587646
2001-05-07,0.13129028131814913
2001-05-08,0.13301917276458505
2001-05-09,0.12749530321270341
2001-05-10,0.12186505612409206
2001-05-11,0.11792602344108212
2001-05-14,0.11295577370258268
2001-05-15,0.11234792961189566
2001-05-16,0.12604115223492687
2001-05-17,0.1282380310234882
2001-05-18,0.12993583245479148
2001-05-21,0.1472462409132059
2001-05-22,0.1463795078351972
2001-05-23,0.1356590383545078
2001-05-24,0.13877450719866338
2001-05-25,0.13091598140138005
2001-05-29,0.11620721062543633
2001-05-30,0.10203271676907887
2001-05-31,0.10482311268289288
2001-06-01,0.10912767344519446
2001-06-04,0.10842392938080435
2001-06-05,0.12129563953213938
2001-06-06,0.11779512852834506
2001-06-07,0.12782738823053927
2001-06-08,0.11929716718955118
2001-06-11,0.113374407203286
2001-06-12,0.11074885539797287
2001-06-13,0.10323836552886394
2001-06-14,0.09216070306453651
2001-06-15,0.08956782328779801
2001-06-18,0.08285915471630897
2001-06-19,0.08381958253069437
2001-06-20,0.08643830401467575
2001-06-21,0.09129186170749458
2001-06-22,0.08871876569582053
2001-06-25,0.09254602760109164
2001-06-26,0.09409724896313991
2001-06-27,0.09472211713047404
2001-06-28,0.10029822268803464
2001-06-29,0.10740081167016313
2001-07-01,0.10638855902017184
2001-07-02,0.10615745816892175
2001-07-03,0.10502153739327995
2001-07-05,0.09490800758283467
2001-07-06,0.08179511634366195
2001-07-09,0.08491821661149491
2001-07-10,0.07714467339742735
2001-07-11,0.07832448953269375
2001-07-12,0.09394929046978721
2001-07-13,0.0947724248461955
2001-07-16,0.08790487842892615
2001-07-17,0.09106406618618514
2001-07-18,0.080638431131102
2001-07-19,0.08510614353707026
2001-07-20,0.08365463556130358
2001-07-23,0.07754401274292642
2001-07-24,0.07445827483030268
2001-07-25,0.07921907651324986
2001-07-26,0.08371879818797189
2001-07-27,0.0833339833817625
2001-07-30,0.08257027154884977
2001-07-31,0.08247233725556131
2001-08-01,0.0883215043704889
2001-08-02,0.09195951248777676
2001-08-03,0.08801298967997635
2001-08-06,0.08477012622983768
2001-08-07,0.08333081586436566
2001-08-08,0.07528440081517802
2001-08-09,0.07536948792685678
2001-08-10,0.0750127411047611
2001-08-13,0.07589056757065517
2001-08-14,0.07295719345733306
2001-08-15,0.06802479855921659
2001-08-16,0.06909423582705515
2001-08-17,0.06292371902650822
2001-08-20,0.06417279264744302
2001-08-21,0.05854267746793698
2001-08-22,0.0603276786117905
2001-08-23,0.06017317150106431
2001-08-24,0.06896905018395964
2001-08-27,0.06846863843200376
2001-08-28,0.0627737730270198
2001-08-29,0.05919293531138561
2001-08-30,0.05231155984377382
2001-08-31,0.053615409740068044
2001-09-01,0.053203911470313024
2001-09-04,0.049734855552622484
2001-09-05,0.048473955108164796
2001-09-06,0.04156867946107072
2001-09-07,0.04010117795861083
2001-09-10,0.04267493002917199
2001-09-17,0.03450383337128887
2001-09-18,0.033575373339517246
2001-09-19,0.032663777037337555
2001-09-20,0.028393339466603742
2001-09-21,0.025955782421212943
2001-09-24,0.03032781652561412
2001-09-25,0.031171970423472962
2001-09-26,0.028013613408767114
2001-09-27,0.027345039575072623
2001-09-28,0.029576440746473292
2001-10-01,0.02823871467088295
2001-10-02,0.028148361138559827
2001-10-03,0.03379759374630148
2001-10-04,0.035949156184195315
2001-10-05,0.03589546104062926
2001-10-08,0.03662333624251051
2001-10-09,0.03408749443953181
2001-10-10,0.03725502451023147
2001-10-11,0.04263909177275273
2001-10-12,0.042346198227382705
2001-10-15,0.04147504849020311
2001-10-16,0.042787728340236836
2001-10-17,0.036951229840444334
2001-10-18,0.03668575553038102
2001-10-19,0.03815506651879835
2001-10-22,0.04084935144307769
2001-10-23,0.04096039301150862
2001-10-24,0.04248407876617209
2001-10-25,0.04554988878268111
2001-10-26,0.04572975965504811
2001-10-29,0.03916599830881221
2001-10-30,0.03675975444465561
2001-10-31,0.038276756691017495
2001-11-01,0.0420551701715161
2001-11-02,0.04222473646833709
2001-11-05,0.04611701724451346
2001-11-06,0.050969518286720465
2001-11-07,0.05031944473324697
2001-11-08,0.051088057820511394
2001-11-09,0.05050198556925122
2001-11-12,0.05165882048694975
2001-11-13,0.057147120473873686
2001-11-14,0.05805253559526972
2001-11-15,0.05699151766946479
2001-11-16,0.05643153118166039
2001-11-19,0.05996041212804741
2001-11-20,0.054913172920579456
2001-11-21,0.05328096304743123
2001-11-23,0.05574092590941404
2001-11-26,0.058618262014333254
2001-11-27,0.05804860725792964
2001-11-28,0.052553502687922936
2001-11-29,0.05676426082136226
2001-11-30,0.05641557546570801
2001-12-01,0.05615888459733903
2001-12-03,0.05375364924592927
2001-12-04,0.058817789965048106
2001-12-05,0.06730203291171707
2001-12-06,0.06675871457388596
2001-12-07,0.06306981630638477
2001-12-10,0.05892807006435691
2001-12-11,0.060196401809950575
2001-12-12,0.060909900986486236
2001-12-13,0.05441217324879795
2001-12-14,0.055078317077029065
2001-12-17,0.05824320070529372
2001-12-18,0.05893985665618163
2001-12-19,0.05640030800953607
2001-12-20,0.0505822619300963
2001-12-21,0.05261351056900053
2001-12-24,0.05202427058744672
2001-12-26,0.053252048532345005
2001-12-27,0.05463037210608079
2001-12-28,0.05496235676625119
2001-12-31,0.051200347195416496
2002-01-01,0.05097890569379632
2002-01-02,0.054800203011525654
2002-01-03,0.06201539617726005
2002-01-04,0.06317201145657945
2002-01-07,0.061115651499364446
2002-01-08,0.062475892772099695
2002-01-09,0.06101753882649478
2002-01-10,0.05951043989959723
2002-01-11,0.05781689855607418
2002-01-14,0.055119408972478856
2002-01-15,0.05618774288193304
2002-01-16,0.0520510296230769
2002-01-17,0.05591073973132189
2002-01-18,0.05030829450432288
2002-01-22,0.0449047477387482
2002-01-23,0.046937762290256424
2002-01-24,0.04903122595135522
2002-01-25,0.04847454308160393
2002-01-28,0.04951209006580615
2002-01-29,0.04423829170126485
2002-01-30,0.04595996262840145
2002-01-31,0.04796141801461225
2002-02-01,0.045083939475959255
2002-02-04,0.04125085916976253
2002-02-05,0.03933597379200538
2002-02-06,0.038646046502501905
2002-02-07,0.03691787386175178
2002-02-08,0.03904710797327727
2002-02-11,0.041677854125654945
2002-02-12,0.039642566085046516
2002-02-13,0.041553918937924914
2002-02-14,0.04023645888160813
2002-02-15,0.03674762880071934
2002-02-19,0.032861038423931496
2002-02-20,0.03407555820238799
2002-02-21,0.02933160861942982
2002-02-22,0.0298924812410868
2002-02-25,0.032912607972676894
2002-02-26,0.03230484210148462
2002-02-27,0.031612536652146264
2002-02-28,0.030521614714077702
2002-03-01,0.03499980057003925
2002-03-04,0.03882267884611999
2002-03-05,0.03918365611086423
2002-03-06,0.040328822851362175
2002-03-07,0.0399020515503012
2002-03-08,0.043065787989670444
2002-03-11,0.04345225493762067
2002-03-12,0.04066020600288865
2002-03-13,0.037456911932509176
2002-03-14,0.03614271828851126
2002-03-15,0.03692980964800478
2002-03-18,0.03727820500885218
2002-03-19,0.03772939741378483
2002-03-20,0.034279380553404015
2002-03-21,0.03632138929118432
2002-03-22,0.03473992298575212
2002-03-25,0.03239051262389655
2002-03-26,0.03312040099624904
2002-03-27,0.03307262539107749
2002-03-28,0.03427612569225842
2002-04-01,0.035263452939728254
2002-04-02,0.032171818728259916
2002-04-03,0.0306730199523448
2002-04-04,0.03106720776566853
2002-04-05,0.029603378361408864
2002-04-08,0.029173061710815126
2002-04-09,0.02696263218216963
2002-04-10,0.027203169664359938
2002-04-11,0.02448703541420043
2002-04-12,0.025731118353211662
2002-04-15,0.025924965904255096
2002-04-16,0.02945018493333843
2002-04-17,0.029789558543271564
2002-04-18,0.028844412594269227
2002-04-19,0.028591248016091215
2002-04-22,0.026461340581948725
2002-04-23,0.02483611800944969
2002-04-24,0.02369634140863045
2002-04-25,0.02417339830309067
2002-04-26,0.021712802756696337
2002-04-29,0.021296104660695314
2002-04-30,0.02256064682063379
2002-05-01,0.02189254189196565
2002-05-02,0.020222719543402563
2002-05-03,0.018771883238178168
2002-05-06,0.017172800191935667
2002-05-07,0.017172067123785183
2002-05-08,0.022511790583483033
2002-05-09,0.020302876399251244
2002-05-10,0.018210737435662018
2002-05-13,0.020364882305725692
2002-05-14,0.023302859957027914
2002-05-15,0.023087919098525103
2002-05-16,0.024114392944989144
2002-05-17,0.02447798533634604
2002-05-20,0.02256191842906928
2002-05-21,0.02088800041678538
2002-05-22,0.021648070416604572
2002-05-23,0.022155293008508197
2002-05-24,0.020709440233813728
2002-05-28,0.020149724452207068
2002-05-29,0.019019293309325044
2002-05-30,0.019297872371976613
2002-05-31,0.018638819811902723
2002-06-01,0.01855727497522565
2002-06-03,0.01691011039197925
2002-06-04,0.017625101874128475
2002-06-05,0.018271668012491377
2002-06-06,0.016944964248281832
2002-06-07,0.01582731750822366
2002-06-10,0.015389024249137526
2002-06-11,0.0143683909968724
2002-06-12,0.015239102844138043
2002-06-13,0.014465843832894325
2002-06-14,0.014388047071387544
2002-06-17,0.01584845635117631
2002-06-18,0.015328906278581226
2002-06-19,0.013512289191509836
2002-06-20,0.012580376139096095
2002-06-21,0.011505537950085028
2002-06-24,0.012098646894232361
2002-06-25,0.010848096372386457
2002-06-26,0.010868747747300284
2002-06-27,0.011734683211096828
2002-06-28,0.011689732447137615
2002-07-01,0.010153438597339396
2002-07-02,0.00924825353402572
2002-07-03,0.010267050978400572
2002-07-05,0.011923892938523164
2002-07-08,0.010854244433077236
2002-07-09,0.010373063844253563
2002-07-10,0.009541425265750301
2002-07-11,0.010594790704622046
2002-07-12,0.010450698746657694
2002-07-15,0.011060227066512121
2002-07-16,0.010679821121317977
2002-07-17,0.010906154409843688
2002-07-18,0.010215780824039398
2002-07-19,0.009255125877777581
2002-07-22,0.007795351416855392
2002-07-23,0.006630708639879674
2002-07-24,0.007657792059734036
2002-07-25,0.006283963614461339
2002-07-26,0.006540573613494381
2002-07-29,0.007697956755870672
2002-07-30,0.008055931444067294
2002-07-31,0.007921321205957232
2002-08-01,0.006841048429359821
2002-08-02,0.006405996644181484
2002-08-05,0.005573901374320217
2002-08-06,0.006278012707462526
2002-08-07,0.0066160845736853175
2002-08-08,0.007345516396191349
2002-08-09,0.00726705952445423
2002-08-12,0.007065026136079084
2002-08-13,0.006577485792039343
2002-08-14,0.007810483043148481
2002-08-15,0.008134450367740558
2002-08-16,0.008717123151153621
2002-08-19,0.00967563741689461
2002-08-20,0.008853883596239525
2002-08-21,0.009679713755258116
2002-08-22,0.01001478830663968
2002-08-23,0.008927741379641908
2002-08-26,0.009103676277316406
2002-08-27,0.00819233095487213
2002-08-28,0.007510215859049443
2002-08-29,0.007823466423026068
2002-08-30,0.007227111216700662
2002-09-01,0.007195492605127597
2002-09-03,0.0061310623664435895
2002-09-04,0.006703031652817406
2002-09-05,0.006023771270768877
2002-09-06,0.006628133643912527
2002-09-09,0.006842434551413972
2002-09-10,0.007192781749092394
2002-09-11,0.00731328723375836
2002-09-12,0.006503776625385785
2002-09-13,0.006588081000260874
2002-09-16,0.006260767847338312
2002-09-17,0.006026923433545753
2002-09-18,0.0058391607132350105
2002-09-19,0.005052199706401573
2002-09-20,0.005135131309490034
2002-09-23,0.004654620687027895
2002-09-24,0.004429742005204126
2002-09-25,0.00494025348904356
2002-09-26,0.004764993831227067
2002-09-27,0.004411688495217409
2002-09-30,0.003968173185213353
2002-10-01,0.004594675963799652
2002-10-02,0.004284972946406443
2002-10-03,0.004253156687907799
2002-10-04,0.003980153338256165
2002-10-07,0.0037692675132670723
2002-10-08,0.0037691066117289565
2002-10-09,0.0036625536877338905
2002-10-10,0.004241190426282498
2002-10-11,0.005044709792138538
2002-10-14,0.005067854033532904
2002-10-15,0.0060281122030390885
2002-10-16,0.005045002308551422
2002-10-17,0.005682665568082669
2002-10-18,0.0059080534455683625
2002-10-21,0.006267942953986676
2002-10-22,0.006187437512557186
2002-10-23,0.006691002490144404
2002-10-24,0.006369662675389073
2002-10-25,0.006882568190218089
2002-10-28,0.00683963683665434
2002-10-29,0.0064997211020960555
2002-10-30,0.007169474424822071
2002-10-31,0.0071837495530163355
2002-11-01,0.007801828696946456
2002-11-04,0.008709995143852636
2002-11-05,0.00854413587369656
2002-11-06,0.008952200268388746
2002-11-07,0.007890357784727494
2002-11-08,0.0077199459550053254
2002-11-11,0.006912069149026474
2002-11-12,0.007491316326512487
2002-11-13,0.007595309145477918
2002-11-14,0.008512437550439417
2002-11-15,0.008560691098959407
2002-11-18,0.008267565942663518
2002-11-19,0.007869985151664724
2002-11-20,0.008853395849203662
2002-11-21,0.010230829077635239
2002-11-22,0.010120971040035903
2002-11-25,0.010573175809493584
2002-11-26,0.009659530134149111
2002-11-27,0.010833694815732544
2002-11-29,0.01064426446103473
2002-12-01,0.010611267241205523
2002-12-02,0.010703899572794068
2002-12-03,0.009580005912083191
2002-12-04,0.009145449797271728
2002-12-05,0.008539109762311292
2002-12-06,0.0087798042751414
2002-12-09,0.007535303769836222
2002-12-10,0.007903641952450675
2002-12-11,0.008085931559763952
2002-12-12,0.007977434701101446
2002-12-13,0.007441177922845497
2002-12-16,0.008200562738825152
2002-12-17,0.008075644497803592
2002-12-18,0.007412600605055246
2002-12-19,0.00732502131250243
2002-12-20,0.0075576424054930955
2002-12-23,0.007837956171128344
2002-12-24,0.007595525957817551
2002-12-26,0.00747668217962368
2002-12-27,0.007080539796400366
2002-12-30,0.006868240950069634
2002-12-31,0.0067571721151463504
2003-01-01,0.006736224881589397
2003-01-02,0.007828292378401713
2003-01-03,0.007918289138858082
2003-01-06,0.008964624030533958
2003-01-07,0.00924386312203466
2003-01-08,0.00833699439301225
2003-01-09,0.009072253346120706
2003-01-10,0.009220766556927301
2003-01-13,0.00906985840215601
2003-01-14,0.009449911347021375
2003-01-15,0.008888634385799215
2003-01-16,0.008317417368854628
2003-01-17,0.0071006484195054
2003-01-21,0.00696037362205399
2003-01-22,0.0068219810639503844
2003-01-23,0.007175958558918451
2003-01-24,0.006330318043366749
2003-01-27,0.006123056975189157
2003-01-28,0.006375821389899447
2003-01-29,0.006648422622353064
2003-01-30,0.00603361892434771
2003-01-31,0.006008339620028493
2003-02-01,0.005989413350225403
2003-02-03,0.006150807286543409
2003-02-04,0.005834146201959438
2003-02-05,0.005772832625340948
2003-02-06,0.0056755585022235195
2003-02-07,0.00548346757683744
2003-02-10,0.005658985077123867
2003-02-11,0.00559892649861029
2003-02-12,0.005372989855706627
2003-02-13,0.00541898016217391
2003-02-14,0.005930043758788667
2003-02-18,0.006509227329045127
2003-02-19,0.006377902842463942
2003-02-20,0.006080279084729978
2003-02-21,0.006305371574777478
2003-02-24,0.005984485187023503
2003-02-25,0.006033756936069373
2003-02-26,0.005560428181242276
2003-02-27,0.005725120214494994
2003-02-28,0.005989107069945722
2003-03-01,0.005970391110352142
2003-03-03,0.0056617477860886585
2003-03-04,0.005471066007924463
2003-03-05,0.005633682032358601
2003-03-06,0.005419962914726627
2003-03-07,0.005338833777093099
2003-03-10,0.005006836148172655
2003-03-11,0.004929927264044826
2003-03-12,0.005124892935668073
2003-03-13,0.005947924705539803
2003-03-14,0.0060089382522648385
2003-03-17,0.006835375476771316
2003-03-18,0.00692902701133435
2003-03-19,0.0068881005113852235
2003-03-20,0.006860837600034362
2003-03-21,0.0071699502603418345
2003-03-24,0.006297053253581213
2003-03-25,0.006563037344479851
2003-03-26,0.0064976079965636604
2003-03-27,0.00627729570858788
2003-03-28,0.0060367285504496606
2003-03-31,0.005543676945351768
2003-04-01,0.005723688844939704
2003-04-02,0.006459176957313871
2003-04-03,0.006407532411427104
2003-04-04,0.006190131665594526
2003-04-07,0.006239785213746545
2003-04-08,0.006051320691410121
2003-04-09,0.00565774655165283
2003-04-10,0.0057632209317610966
2003-04-11,0.005608387030505671
2003-04-14,0.0060168145608099355
2003-04-15,0.0060532436830707925
2003-04-16,0.006188041939732934
2003-04-17,0.0065740186156367005
2003-04-21,0.006495939857142682
2003-04-22,0.006920149469499069
2003-04-23,0.007268538587541274
2003-04-24,0.007074280825794564
2003-04-25,0.006679452337212056
2003-04-28,0.00709800483197169
2003-04-29,0.007315674595811919
2003-04-30,0.007065172391273823
2003-05-01,0.0072462856325493435
2003-05-02,0.0077011713289951884
2003-05-05,0.007643408127966642
2003-05-06,0.008057400174151826
2003-05-07,0.007761193739736459
2003-05-08,0.0073857811996166185
2003-05-09,0.00799939415783979
2003-05-12,0.008366674253623706
2003-05-13,0.00832087030413963
2003-05-14,0.008229955147933725
2003-05-15,0.008484296221418079
2003-05-16,0.008254633229643038
2003-05-19,0.007353778489638688
2003-05-20,0.007395092646178586
2003-05-21,0.00742263066141676
2003-05-22,0.007659646176937329
2003-05-23,0.007687836288393503
2003-05-27,0.008287670120069642
2003-05-28,0.00845245682182629
2003-05-29,0.008512953260868298
2003-05-30,0.008879391445802446
2003-06-01,0.008852309301892748
2003-06-02,0.008710930486544905
