DATE,tmf_simulation
1977-10-21,0.040279639236551215
1977-10-24,0.0401770036090232
1977-10-25,0.040074809731167955
1977-10-26,0.040110684700839304
1977-10-27,0.0401465917857835
1977-10-28,0.040182531014750146
1977-10-31,0.03994276705428319
1977-11-01,0.03895953111795196
1977-11-02,0.03859591120392867
1977-11-03,0.038236947508489036
1977-11-04,0.038663016933110736
1977-11-07,0.03883002320228908
1977-11-09,0.03913080366154017
1977-11-10,0.03916606834179994
1977-11-14,0.039604505288094644
1977-11-15,0.03950429935510276
1977-11-16,0.03953980581936311
1977-11-17,0.039711006665135495
1977-11-18,0.03988303120015619
1977-11-21,0.03978194226263531
1977-11-22,0.039817650534010235
1977-11-23,0.04012714447726623
1977-11-25,0.04002525721501971
1977-11-28,0.04006113585558724
1977-11-29,0.039959595487725104
1977-11-30,0.03999546322063487
1977-12-01,0.03915050307597696
1977-12-02,0.03905179526506789
1977-12-05,0.03895351028947082
1977-12-06,0.038855646007759884
1977-12-07,0.03875820029143237
1977-12-08,0.038661171024820626
1977-12-09,0.038960233382107023
1977-12-12,0.03886252537206781
1977-12-13,0.038765234932698116
1977-12-14,0.038668359955417245
1977-12-15,0.038571898344339044
1977-12-16,0.03847584801618536
1977-12-19,0.03824981548416592
1977-12-20,0.03776766523953676
1977-12-21,0.03793004044185205
1977-12-22,0.03783659129126491
1977-12-23,0.03774353843791044
1977-12-27,0.03752381276794874
1977-12-28,0.0371800798445536
1977-12-29,0.03708961678313833
1977-12-30,0.037498529582367435
1978-01-01,0.03689480325609132
1978-01-03,0.03631066958749189
1978-01-04,0.03634435136460124
1978-01-05,0.036499961572871095
1978-01-06,0.03616755077782087
1978-01-09,0.034884204742230654
1978-01-10,0.03503269253860767
1978-01-11,0.03483397143826548
1978-01-12,0.034866868640891766
1978-01-13,0.03513085205799575
1978-01-16,0.03504765148613128
1978-01-17,0.03531317824687583
1978-01-18,0.0353464008849705
1978-01-19,0.03537965477892309
1978-01-20,0.03541293995813911
1978-01-23,0.03544625645205173
1978-01-24,0.035362156978509515
1978-01-25,0.03504494283047688
1978-01-26,0.03531010022593621
1978-01-27,0.0353434047124693
1978-01-30,0.03549384713536514
1978-01-31,0.03576293151573506
1978-02-01,0.034982863935579096
1978-02-02,0.03501581779340642
1978-02-03,0.03481719241416619
1978-02-06,0.03462020542655104
1978-02-07,0.03465298383704889
1978-02-08,0.03468579328214579
1978-02-09,0.03471863379122532
1978-02-10,0.03475150539369884
1978-02-14,0.03466979736894957
1978-02-15,0.03447440613045703
1978-02-16,0.03416765864263831
1978-02-17,0.03431252225455305
1978-02-21,0.034232575994632676
1978-02-22,0.034265233872131554
1978-02-23,0.034523308345683394
1978-02-24,0.03466980760359036
1978-02-27,0.03493144040888401
1978-02-28,0.034964555414391627
1978-03-01,0.034332677859695286
1978-03-02,0.0344784958909305
1978-03-03,0.034624997614391397
1978-03-06,0.0345435870357713
1978-03-07,0.03480460853863032
1978-03-08,0.03483751977646444
1978-03-09,0.034985677603552215
1978-03-10,0.03513453134026462
1978-03-13,0.03528408467461767
1978-03-14,0.035317322282381165
1978-03-15,0.03535059119997118
1978-03-16,0.03538389145688156
1978-03-17,0.03541722308263395
1978-03-20,0.03568572656413225
1978-03-21,0.03571925687281191
1978-03-22,0.03563435641141165
1978-03-23,0.03531432885793264
1978-03-27,0.034420256463111816
1978-03-28,0.03456619103610757
1978-03-29,0.034712808221773764
1978-03-30,0.03463178201883685
1978-03-31,0.03421129092194421
1978-04-01,0.033673318372196635
1978-04-03,0.03381590034507338
1978-04-04,0.03395914806571233
1978-04-05,0.03388031287072563
1978-04-06,0.033801803978405605
1978-04-07,0.03372361980900944
1978-04-10,0.033645758791989396
1978-04-11,0.033678058720429706
1978-04-12,0.03371038965680132
1978-04-13,0.033742751630871856
1978-04-14,0.03399606806696406
1978-04-17,0.03436342388073531
1978-04-18,0.03450911749565888
1978-04-19,0.03431563829954074
1978-04-20,0.03423597552263001
1978-04-21,0.03404477323761181
1978-04-24,0.03385513142606435
1978-04-25,0.033887672978391084
1978-04-26,0.03369939537840958
1978-04-27,0.033512648975098
1978-04-28,0.03365412478661623
1978-05-01,0.03325695111995506
1978-05-02,0.03328899751805423
1978-05-03,0.033104525349146194
1978-05-04,0.03324427824042544
1978-05-05,0.03263055162250615
1978-05-08,0.03266226851868322
1978-05-09,0.03269401624368337
1978-05-10,0.032725794827472225
1978-05-11,0.03307634584617741
1978-05-12,0.0328940007744284
1978-05-15,0.033139520825381893
1978-05-16,0.03317161313734918
1978-05-17,0.033419522373099655
1978-05-18,0.033234806772180776
1978-05-19,0.03294418300626946
1978-05-22,0.0330829645642049
1978-05-23,0.03311508150620382
1978-05-24,0.033040014471978144
1978-05-25,0.03275209457461383
1978-05-26,0.03257293713605392
1978-05-31,0.03260479346857298
1978-06-01,0.0320881053064765
1978-06-02,0.03232669702937984
1978-06-05,0.032672222874074355
1978-06-06,0.032703980274707944
1978-06-07,0.032841749948108255
1978-06-08,0.03287363271895787
1978-06-09,0.032799113013730084
1978-06-12,0.03283099375157942
1978-06-13,0.03286290547750595
1978-06-14,0.03300134464352155
1978-06-15,0.03303338234890147
1978-06-16,0.03285174603505957
1978-06-19,0.03267157657372519
1978-06-20,0.03249285957718844
1978-06-21,0.03210728702565464
1978-06-22,0.03224203576723222
1978-06-23,0.032066808939650866
1978-06-26,0.03158632131347748
1978-06-27,0.031819706808604124
1978-06-28,0.03195302891931162
1978-06-29,0.03178027185710839
1978-06-30,0.031507769487586726
1978-07-01,0.03095559582731677
1978-07-03,0.031184035186638707
1978-07-05,0.031016090937058823
1978-07-06,0.03104687130570475
1978-07-07,0.030585065839107535
1978-07-10,0.030421837328420732
1978-07-11,0.03045228350321901
1978-07-12,0.030482760148549032
1978-07-13,0.030416796286515026
1978-07-14,0.03054362322010669
1978-07-17,0.030865233584868142
1978-07-18,0.030994136891502107
1978-07-19,0.031025007051846035
1978-07-20,0.03095736486253707
1978-07-21,0.030889996307694602
1978-07-24,0.03082290010640784
1978-07-25,0.030853710677354203
1978-07-26,0.03108055007990251
1978-07-27,0.03170709499918857
1978-07-28,0.032247093153875535
1978-07-31,0.03217546455209738
1978-08-01,0.03174088233063407
1978-08-02,0.03290357935494017
1978-08-03,0.032935522149777935
1978-08-04,0.032860862150285115
1978-08-07,0.0329992927085251
1978-08-08,0.03324559865600731
1978-08-09,0.03338582778556445
1978-08-10,0.03266355487514116
1978-08-11,0.03269542143927734
1978-08-14,0.03241149047155046
1978-08-15,0.03223488496682882
1978-08-16,0.03154591145463068
1978-08-17,0.03208316451972084
1978-08-18,0.03232096669259624
1978-08-21,0.03287447611046165
1978-08-22,0.03290654844935501
1978-08-23,0.0335796561658337
1978-08-24,0.0333945364176807
1978-08-25,0.033535274532110915
1978-08-28,0.033567790334297236
1978-08-29,0.03338297592457265
1978-08-30,0.033199655339717395
1978-08-31,0.03333939548521358
1978-09-01,0.032825497154765224
1978-09-05,0.03328407929863855
1978-09-06,0.033424530386752
1978-09-07,0.033348202939070364
1978-09-08,0.03348892461406085
1978-09-11,0.03373952665084033
1978-09-12,0.03399232899353358
1978-09-13,0.033914133996244655
1978-09-14,0.03383626151820799
1978-09-15,0.03364875666629353
1978-09-18,0.03335383149929586
1978-09-19,0.03317019508417272
1978-09-20,0.03256160691095167
1978-09-21,0.03238418344355192
1978-09-22,0.03179487606305838
1978-09-25,0.03192803960668703
1978-09-26,0.03206181562344043
1978-09-27,0.03188847039566894
1978-09-28,0.03181816298233568
1978-09-29,0.03174814108938555
1978-10-01,0.031113971971125073
1978-10-02,0.030946622403141145
1978-10-03,0.030977370967160897
1978-10-04,0.03100815008295386
1978-10-05,0.030940291508235306
1978-10-06,0.031267233487601825
1978-10-10,0.03129822556943473
1978-10-11,0.03132924837061914
1978-10-12,0.031661007033712156
1978-10-13,0.03159107112641076
1978-10-16,0.031019716225212705
1978-10-17,0.031050611862573012
1978-10-18,0.03108153827198813
1978-10-19,0.0309152289090649
1978-10-20,0.030750238361098973
1978-10-23,0.030781013199650757
1978-10-24,0.031007178056921162
1978-10-25,0.030939827325004002
1978-10-26,0.030677267464767444
1978-10-27,0.030321444618341832
1978-10-30,0.029499175291882354
1978-10-31,0.029253402076716197
1978-11-01,0.030602674125488973
1978-11-02,0.0301493758415237
1978-11-03,0.02970511706403644
1978-11-06,0.029362428171951126
1978-11-08,0.029300192301976044
1978-11-09,0.02923820585181267
1978-11-10,0.029543278053299243
1978-11-13,0.02985217883801247
1978-11-14,0.029882305656895796
1978-11-15,0.03057505650776338
1978-11-16,0.030605656024316346
1978-11-17,0.030636286164865478
1978-11-20,0.030569990076717117
1978-11-21,0.030503961496837154
1978-11-22,0.030342009100729594
1978-11-24,0.02980102163450356
1978-11-27,0.029924839870267665
1978-11-28,0.029861171521121364
1978-11-29,0.029891414915637942
1978-11-30,0.029827937813939626
1978-12-01,0.029840092329615372
1978-12-04,0.02930805386480055
1978-12-05,0.02933773706175481
1978-12-06,0.029459630427990678
1978-12-07,0.029212489902016144
1978-12-08,0.02924214642176466
1978-12-11,0.029271833048812028
1978-12-12,0.029209906594481267
1978-12-13,0.028603448417744263
1978-12-14,0.028721832114964502
1978-12-15,0.02857267196543727
1978-12-18,0.02780901924602869
1978-12-19,0.028009662095692014
1978-12-20,0.027865892346401612
1978-12-21,0.027980788174003204
1978-12-22,0.028269534217434236
1978-12-26,0.028386269551756958
1978-12-27,0.02850353121010659
1978-12-28,0.02818067582243917
1978-12-29,0.02829695665857711
1979-01-01,0.02763551529668287
1979-01-02,0.027408415087830484
1979-01-03,0.02769106119822291
1979-01-04,0.027891210464039903
1979-01-05,0.02783364821907312
1979-01-08,0.02760465768476286
1979-01-09,0.027548122480674776
1979-01-10,0.02757668437406273
1979-01-11,0.027690387747860302
1979-01-12,0.027804602676450754
1979-01-15,0.02783336375745928
1979-01-16,0.02777625051379317
1979-01-17,0.02771936388221339
1979-01-18,0.02774810331868646
1979-01-19,0.027948306658234605
1979-01-22,0.02823691503095504
1979-01-23,0.02835355971641363
1979-01-24,0.028558865640189317
1979-01-25,0.02921295778274625
1979-01-26,0.029425637733419302
1979-01-29,0.02917991375256322
1979-01-30,0.02920967726459083
1979-01-31,0.029239471135400704
1979-02-01,0.028588015718503973
1979-02-02,0.028706517518204275
1979-02-05,0.02837819636008632
1979-02-06,0.028055026266250387
1979-02-07,0.027392401061849137
1979-02-08,0.027420834374151326
1979-02-09,0.02728063503336667
1979-02-13,0.02747711541637534
1979-02-14,0.027505636662177528
1979-02-15,0.027449520619675375
1979-02-16,0.027478046161503334
1979-02-20,0.027422094312321527
1979-02-21,0.027282252781603903
1979-02-22,0.026976859349715117
1979-02-23,0.026840358086139948
1979-02-26,0.02703275848942108
1979-02-27,0.027061078007214596
1979-02-28,0.027089427192534953
1979-03-01,0.026392988794946923
1979-03-02,0.026420669761595062
1979-03-05,0.02701716573238751
1979-03-06,0.026714090256346985
1979-03-07,0.02707064196558466
1979-03-08,0.027182134169309365
1979-03-09,0.026960034657213475
1979-03-12,0.02715397642605035
1979-03-13,0.027182227423124008
1979-03-14,0.027043609116007464
1979-03-15,0.026988859815607082
1979-03-16,0.027182894357744503
1979-03-19,0.027211208060507523
1979-03-20,0.027156012936098664
1979-03-21,0.027267773926607442
1979-03-22,0.027296176039929388
1979-03-23,0.027408555441313313
1979-03-26,0.027352852610920582
1979-03-27,0.027549736539818123
1979-03-28,0.027748272688075486
1979-03-29,0.027777042097198473
1979-03-30,0.02754956159955663
1979-04-01,0.02689801446772712
1979-04-02,0.026925999161979335
1979-04-03,0.02703689564488784
1979-04-04,0.02714829025624307
1979-04-05,0.027260185500209984
1979-04-06,0.02712062615226784
1979-04-09,0.026899029209267143
1979-04-10,0.026679995939201107
1979-04-11,0.026626295447153163
1979-04-12,0.026572806842685554
1979-04-16,0.02660067640250216
1979-04-17,0.026791470545107537
1979-04-18,0.026901609514683643
1979-04-19,0.026929727076948403
1979-04-20,0.026547050386114966
1979-04-23,0.02641324738955609
1979-04-24,0.02636070002799441
1979-04-25,0.026468792353118966
1979-04-26,0.026095365522224925
1979-04-27,0.02604395503823974
1979-04-30,0.02583548761174339
1979-05-01,0.025320426038968332
1979-05-02,0.025270834754006384
1979-05-03,0.02491758706943795
1979-05-04,0.02479458726222855
1979-05-07,0.024895718223691066
1979-05-08,0.024922396475339573
1979-05-09,0.025099196035278163
1979-05-10,0.025050519291356946
1979-05-11,0.025152765530771757
1979-05-14,0.025483680203760146
1979-05-15,0.025357063659384307
1979-05-16,0.025537359918105674
1979-05-17,0.02571914739482236
1979-05-18,0.025902440484891247
1979-05-21,0.025773070968892912
1979-05-22,0.026113604099155977
1979-05-23,0.02669991842417557
1979-05-24,0.02689142438313287
1979-05-25,0.02725008234915642
1979-05-29,0.027278466034931295
1979-05-31,0.026889633000156236
1979-06-01,0.026391084814886213
1979-06-04,0.026418700446036506
1979-06-05,0.026689660943093396
1979-06-06,0.02704640522281818
1979-06-07,0.027915198943124143
1979-06-08,0.02785714478792452
1979-06-11,0.027626908088552865
1979-06-12,0.028518770024339852
1979-06-13,0.028281165083452065
1979-06-14,0.02813410244519568
1979-06-15,0.027727225809100767
1979-06-18,0.027841765004674942
1979-06-19,0.027784194669952883
1979-06-20,0.027985257378383796
1979-06-21,0.02801403741707171
1979-06-22,0.027782769233325896
1979-06-25,0.02807006192309083
1979-06-26,0.02880071587067286
1979-06-27,0.02892014548247749
1979-06-28,0.028859194641356223
1979-06-29,0.02897886675049713
1979-07-01,0.028309454928560646
1979-07-02,0.028604631080905354
1979-07-03,0.028544001418732624
1979-07-05,0.028483614739247032
1979-07-06,0.028423469921954884
1979-07-09,0.02818638702831889
1979-07-10,0.027952089637965787
1979-07-11,0.027634114627260543
1979-07-12,0.027834211105022686
1979-07-13,0.027862802406669746
1979-07-16,0.027546524706233085
1979-07-17,0.0274047640123096
1979-07-18,0.027264099121817455
1979-07-19,0.027292366539786946
1979-07-20,0.027658500523304843
1979-07-23,0.027345889619641586
1979-07-24,0.027205891506855977
1979-07-25,0.027570332265080086
1979-07-26,0.027513758754298834
1979-07-27,0.02728817631936856
1979-07-30,0.027316534192199638
1979-07-31,0.027513389776441667
1979-08-01,0.027057080974555277
1979-08-02,0.027504844940925418
1979-08-03,0.02736274562294938
1979-08-06,0.027560758479194085
1979-08-07,0.02776044353945555
1979-08-08,0.027702711223059253
1979-08-09,0.027388250758041827
1979-08-10,0.027247304577925974
1979-08-13,0.02727548918978139
1979-08-14,0.027472517127007864
1979-08-15,0.027415927548182985
1979-08-16,0.027529095372510876
1979-08-17,0.027557505398935294
1979-08-20,0.0275007407560458
1979-08-21,0.027274748083130348
1979-08-22,0.027303026541942926
1979-08-23,0.027247216528787668
1979-08-24,0.026857624652830498
1979-08-27,0.02705071568883629
1979-08-28,0.027078891714297774
1979-08-29,0.02719037654779758
1979-08-30,0.026802399121777967
1979-08-31,0.026666604020004626
1979-09-01,0.02598260562689151
1979-09-04,0.02561452667209956
1979-09-05,0.025563667550703786
1979-09-06,0.025513008353532925
1979-09-07,0.02538525152541769
1979-09-10,0.025335240037136525
1979-09-11,0.025825098487105697
1979-09-12,0.02569527273532238
1979-09-13,0.025566435558715274
1979-09-14,0.025904966910771668
1979-09-17,0.025461354688383696
1979-09-18,0.025488364093437126
1979-09-19,0.025747679195297014
1979-09-20,0.02601015956613518
1979-09-21,0.02619628198039836
1979-09-24,0.025746781916694536
1979-09-25,0.02585224298497681
1979-09-26,0.02556655029289241
1979-09-27,0.025208435472896654
1979-09-28,0.025235358081981702
1979-10-01,0.023995027943142157
1979-10-02,0.02430936775788214
1979-10-03,0.024189526605555928
1979-10-04,0.023926170910670147
1979-10-05,0.023809138126304807
1979-10-09,0.022095902725441745
1979-10-10,0.02160753494616217
1979-10-11,0.02113356119495235
1979-10-12,0.02121841007512694
1979-10-15,0.02075603367503327
1979-10-16,0.020898805971729866
1979-10-17,0.021344889440908805
1979-10-18,0.020396238756675313
1979-10-19,0.019502477891062717
1979-10-22,0.018341094776547082
1979-10-23,0.018161158842576425
1979-10-24,0.018839338307859346
1979-10-25,0.01829060962916957
1979-10-26,0.019285116360041783
1979-10-29,0.01877241321449241
1979-10-30,0.019056264669179722
1979-10-31,0.018972666521671643
1979-11-01,0.01786034097211041
1979-11-02,0.0171999765500222
1979-11-05,0.01731473850979201
1979-11-07,0.016820184384970644
1979-11-08,0.016931925481434178
1979-11-09,0.017743728999116845
1979-11-13,0.017862700189627725
1979-11-14,0.017493212635242686
1979-11-15,0.01799670215663779
1979-11-16,0.017477168913290222
1979-11-19,0.017450542306108572
1979-11-20,0.017614936258348226
1979-11-21,0.01778116998668546
1979-11-23,0.01854348895835705
1979-11-26,0.01913727305974388
1979-11-27,0.01959173166304158
1979-11-28,0.01922967549567881
1979-11-29,0.01941441768843045
1979-11-30,0.019273621702212668
1979-12-01,0.018693485688976066
1979-12-03,0.018610608964793184
1979-12-04,0.018999448847098015
1979-12-05,0.019182534196521966
1979-12-06,0.01964113061694507
1979-12-07,0.019054989945947114
1979-12-10,0.01913087857831598
1979-12-11,0.018353921987730303
1979-12-12,0.017918935029786566
1979-12-13,0.018139058312379483
1979-12-14,0.018463912944610392
1979-12-17,0.01864044507331017
1979-12-18,0.01881898665299959
1979-12-19,0.018946631265475838
1979-12-20,0.01875683985474851
1979-12-21,0.018569732582851092
1979-12-24,0.01859161515572672
1979-12-26,0.0184584492743392
1979-12-27,0.01853163067181883
1979-12-28,0.018708597990258362
1979-12-31,0.01899264758485955
1980-01-01,0.018422868157313765
1980-01-02,0.017831295378141963
1980-01-03,0.017459385793646684
1980-01-04,0.01733628745288602
1980-01-07,0.017309458872615743
1980-01-08,0.01766490655168017
1980-01-09,0.017637203368252807
1980-01-10,0.017804629742231473
1980-01-11,0.017240467755486003
1980-01-14,0.01716690756855751
1980-01-15,0.017187610859085187
1980-01-16,0.017161366553847042
1980-01-17,0.01690204758318715
1980-01-18,0.016286266714921522
1980-01-21,0.01561452363574673
1980-01-22,0.01596780437186637
1980-01-23,0.01603031485769358
1980-01-24,0.015247988908829438
1980-01-25,0.014750480712985008
1980-01-28,0.014654242529551973
1980-01-29,0.014332415418673989
1980-01-30,0.014387981736152853
1980-01-31,0.014481049250351931
1980-02-01,0.013515034996867167
1980-02-04,0.013223387427559337
1980-02-05,0.012190806596228282
1980-02-06,0.01178826985401865
1980-02-07,0.012037388715668132
1980-02-08,0.011994404990591406
1980-02-11,0.011370567933374664
1980-02-13,0.011720399489482758
1980-02-14,0.011508370245432024
1980-02-15,0.010945312996499186
1980-02-19,0.009696358489542702
1980-02-20,0.00982303801970018
1980-02-21,0.009366234879643347
1980-02-22,0.009770267396777967
1980-02-25,0.009560171785554447
1980-02-26,0.00922690129638467
1980-02-27,0.00943056200712456
1980-02-28,0.010492600794542627
1980-02-29,0.010607160125023248
1980-03-01,0.010204088040272364
1980-03-03,0.010050141170665744
1980-03-04,0.00999359963384109
1980-03-05,0.009890785846892368
1980-03-06,0.00935782386509631
1980-03-07,0.009676708429166665
1980-03-10,0.010264482964410088
1980-03-11,0.01059859734220592
1980-03-12,0.009941860531967384
1980-03-13,0.010429807450315874
1980-03-14,0.010395016231958397
1980-03-17,0.01043455073532812
1980-03-18,0.010953451592014269
1980-03-19,0.01104831078417058
1980-03-20,0.010407299377818527
1980-03-21,0.010274372804999876
1980-03-24,0.009321372229520132
1980-03-25,0.009378063212625912
1980-03-26,0.00963112077703667
1980-03-27,0.009779801009890312
1980-03-28,0.010139401580984572
1980-03-31,0.010249757717105519
1980-04-01,0.009829709737478449
1980-04-02,0.010006673767771538
1980-04-03,0.010044693786870739
1980-04-07,0.011038953840992675
1980-04-08,0.011108138891639191
1980-04-09,0.01128698964434974
1980-04-10,0.011441467576718852
1980-04-11,0.012058307652596483
1980-04-14,0.01216520868992495
1980-04-15,0.012273223619683294
1980-04-16,0.014094104609565679
1980-04-17,0.013817793834164151
1980-04-18,0.01387151522684986
1980-04-21,0.013961762101673303
1980-04-22,0.014052677832723185
1980-04-23,0.01377792040165848
1980-04-24,0.013404462867021072
1980-04-25,0.013249521495462565
1980-04-28,0.014384323414232035
1980-04-29,0.014288987739215456
1980-04-30,0.014307060450908017
1980-05-01,0.014666557484350171
1980-05-02,0.015682001528129385
1980-05-05,0.016217862852159582
1980-05-06,0.016777086973972528
1980-05-07,0.016983717319990592
1980-05-08,0.016303553925976655
1980-05-09,0.01601120314845643
1980-05-12,0.01589957926444619
1980-05-13,0.01657703989802936
1980-05-14,0.016734402356434898
1980-05-15,0.015843333810799096
1980-05-16,0.015562400002023722
1980-05-19,0.014957207182076326
1980-05-20,0.015829989936938297
1980-05-21,0.01654708615608743
1980-05-22,0.016430420033102775
1980-05-23,0.0176026197918441
1980-05-27,0.017573845646970506
1980-05-28,0.01700903282473401
1980-05-29,0.016560905096566925
1980-05-30,0.016353680382917322
1980-06-01,0.016064629082149257
1980-06-02,0.015733857558495625
1980-06-03,0.01644769914318526
1980-06-04,0.016971184752435697
1980-06-05,0.01746777333081512
1980-06-06,0.018536488316104903
1980-06-09,0.01919982744274117
1980-06-10,0.018508775677107455
1980-06-11,0.019009219390998845
1980-06-12,0.020086839542854514
1980-06-13,0.02076134163311024
1980-06-16,0.02078411267261345
1980-06-17,0.02062333413273118
1980-06-18,0.020163602305339146
1980-06-19,0.020363315484118304
1980-06-20,0.020806236134632117
1980-06-23,0.019860645142985012
1980-06-24,0.019652512922977584
1980-06-25,0.01916566936231532
1980-06-26,0.01853231788485059
1980-06-27,0.018238458272267007
1980-06-30,0.01815631097127972
1980-07-01,0.01715085642302622
1980-07-02,0.01717096408709658
1980-07-03,0.017773577218662663
1980-07-07,0.016708775894254554
1980-07-08,0.017480535576564666
1980-07-09,0.017110154387055963
1980-07-10,0.01679752285741924
1980-07-11,0.016400510152922477
1980-07-14,0.01615006487010097
1980-07-15,0.01693344553924191
1980-07-16,0.01762081626390145
1980-07-17,0.017149377463072848
1980-07-18,0.016978661874152513
1980-07-21,0.01737918543920741
1980-07-22,0.017060738415999605
1980-07-23,0.01722375710682426
1980-07-24,0.01681443521045813
1980-07-25,0.016418107177080834
1980-07-28,0.016034271988278493
