DATE,tlt_simulation
1977-10-28,1.0413126156971715
1977-10-31,1.0392498203421698
1977-11-01,1.036013554923642
1977-11-02,1.032798710814638
1977-11-03,1.0296051034525395
1977-11-04,1.033437593034935
1977-11-07,1.0349338506145016
1977-11-09,1.0376143568247433
1977-11-10,1.037934357092388
1977-11-14,1.0418156454343717
1977-11-15,1.0409453247998348
1977-11-16,1.0412655195817433
1977-11-17,1.0427766857629814
1977-11-18,1.0442907664737013
1977-11-21,1.043416822063846
1977-11-22,1.043737359711584
1977-11-23,1.0464499574908905
1977-11-25,1.0455726449928684
1977-11-28,1.0458934266803521
1977-11-29,1.0450181410387505
1977-11-30,1.0453391706116775
1977-12-01,1.0432737895613793
1977-12-02,1.04240535457942
1977-12-05,1.0415391904083362
1977-12-06,1.0406752908058683
1977-12-07,1.0398136495530128
1977-12-08,1.0389542604539235
1977-12-09,1.0416415055157662
1977-12-12,1.040779064272308
1977-12-13,1.0399188772736276
1977-12-14,1.039060938341206
1977-12-15,1.038205241319505
1977-12-16,1.0373517800758705
1977-12-19,1.035328715827004
1977-12-20,1.030986790163445
1977-12-21,1.032472551406601
1977-12-22,1.031632902055626
1977-12-23,1.0307954448167733
1977-12-27,1.0288034174992406
1977-12-28,1.0256702329138185
1977-12-29,1.02484658360458
1977-12-30,1.028621091492209
1978-01-03,1.0232008033551443
1978-01-04,1.0235253626499685
1978-01-05,1.0249943096674803
1978-01-06,1.0218909157214335
1978-01-09,1.009812384880814
1978-01-10,1.0112532495256876
1978-01-11,1.0093492459812863
1978-01-12,1.009675063917889
1978-01-13,1.012231285960457
1978-01-16,1.0114402930124156
1978-01-17,1.0140026637641528
1978-01-18,1.0143287670208194
1978-01-19,1.0146549751522935
1978-01-20,1.0149812881923026
1978-01-23,1.0153077061745854
1978-01-24,1.0145128586179657
1978-01-25,1.0114874320902176
1978-01-26,1.0140465660837295
1978-01-27,1.0143734946966347
1978-01-30,1.0158208674235771
1978-01-31,1.0183960260325777
1978-02-01,1.0164735719318783
1978-02-02,1.0168008764220404
1978-02-03,1.0148864277183491
1978-02-06,1.0129805554135127
1978-02-07,1.0133083559212446
1978-02-08,1.0136362625052207
1978-02-09,1.0139642751997673
1978-02-10,1.014292394039222
1978-02-14,1.0135055708440501
1978-02-15,1.011609715172505
1978-02-16,1.0086174301504793
1978-02-17,1.0100509402797893
1978-02-21,1.0092745665998177
1978-02-22,1.0096035901085294
1978-02-23,1.0121463343495671
1978-02-24,1.013586108590805
1978-02-27,1.016143864896503
1978-02-28,1.0164730955087296
1978-03-01,1.0156860248307966
1978-03-02,1.0171320936597315
1978-03-03,1.0185808543173471
1978-03-06,1.0177907044088546
1978-03-07,1.0203624220322303
1978-03-08,1.0206922031670311
1978-03-09,1.0221473100092902
1978-03-10,1.0236051322710102
1978-03-13,1.025065677286582
1978-03-14,1.0253957484346685
1978-03-15,1.0257259258656646
1978-03-16,1.0260562096137935
1978-03-17,1.0263865997132893
1978-03-20,1.0289885430018912
1978-03-21,1.0293190541219035
1978-03-22,1.0285117653378704
1978-03-23,1.0254410163142806
1978-03-27,1.0167953340605056
1978-03-28,1.0182404671379632
1978-03-29,1.019688281392211
1978-03-30,1.0189030576860423
1978-03-31,1.014787447061531
1978-04-03,1.0162278605555135
1978-04-04,1.0176709398468324
1978-04-05,1.0168915831807348
1978-04-06,1.0161142569344013
1978-04-07,1.0153389557762948
1978-04-10,1.014565674394267
1978-04-11,1.0148984519354685
1978-04-12,1.0152313386277034
1978-04-13,1.0155643345067735
1978-04-14,1.0181138358150386
1978-04-17,1.0217891698835113
1978-04-18,1.0232414005125503
1978-04-19,1.0213372809626413
1978-04-20,1.0205551165251148
1978-04-21,1.0186634035487219
1978-04-24,1.0167801105498848
1978-04-25,1.0171140211381895
1978-04-26,1.015238486005074
1978-04-27,1.0133712811339897
1978-04-28,1.0148053922027136
1978-05-01,1.0162421421423031
1978-05-02,1.0165766890554964
1978-05-03,1.0147070229900337
1978-05-04,1.0161430243848566
1978-05-05,1.0098981073440028
1978-05-08,1.010233393515641
1978-05-09,1.010568791002288
1978-05-10,1.0109042998409008
1978-05-11,1.0145219101237177
1978-05-12,1.0126657225117066
1978-05-15,1.015193328244941
1978-05-16,1.0155291541979243
1978-05-17,1.018067142901492
1978-05-18,1.0161996084869
1978-05-19,1.013245665226833
1978-05-22,1.0146765799063644
1978-05-23,1.0150130466602614
1978-05-24,1.0142542048483159
1978-05-25,1.0113161542466564
1978-05-26,1.0094802424902114
1978-05-31,1.009817408891203
1978-06-01,1.0101546879057728
1978-06-02,1.0126664440001987
1978-06-05,1.0162825273879745
1978-06-06,1.0166199331870673
1978-06-07,1.018055613038287
1978-06-08,1.0183932002795704
1978-06-09,1.0176318314046422
1978-06-12,1.0179696851726685
1978-06-13,1.018307651108146
1978-06-14,1.0197457143698563
1978-06-15,1.0200838620487414
1978-06-16,1.0182223557409922
1978-06-19,1.0163690827167433
1978-06-20,1.0145239980317895
1978-06-21,1.010519205832992
1978-06-22,1.0119409482133745
1978-06-23,1.010115834414113
1978-06-26,1.0050787385626103
1978-06-27,1.0075622262561672
1978-06-28,1.0089774893562473
1978-06-29,1.0071671838810548
1978-06-30,1.0042965638916392
1978-07-03,1.0067750278961567
1978-07-05,1.0049757248429667
1978-07-06,1.0053162106185434
1978-07-07,1.0003397409982915
1978-07-10,0.9985681827701146
1978-07-11,0.998909293661349
1978-07-12,0.9992505210760637
1978-07-13,0.9985377314505298
1978-07-14,0.9999335656578973
1978-07-17,1.0034511792988146
1978-07-18,1.0048561203070705
1978-07-19,1.005197771387975
1978-07-20,1.0044752863787898
1978-07-21,1.0037546851376418
1978-07-24,1.0030359628880106
1978-07-25,1.003378198758548
1978-07-26,1.0058452029610545
1978-07-27,1.0126121090938216
1978-07-28,1.0183687516587168
1978-07-31,1.0176228840848183
1978-08-01,1.0190534468235204
1978-08-02,1.0315045468865598
1978-08-03,1.0318465937943073
1978-08-04,1.031075166923036
1978-08-07,1.0325312605858894
1978-08-08,1.035108450546983
1978-08-09,1.0365720855354876
1978-08-10,1.029105270791265
1978-08-11,1.0294481686674926
1978-08-14,1.0264764537288082
1978-08-15,1.0246202918305982
1978-08-16,1.0173285688267384
1978-08-17,1.023112024198443
1978-08-18,1.025647996550472
1978-08-21,1.0315110784455375
1978-08-22,1.0318547779368756
1978-08-23,1.0388986072128505
1978-08-24,1.0369978195555303
1978-08-25,1.038462891939742
1978-08-28,1.0388068308495524
1978-08-29,1.0369086860450618
1978-08-30,1.0350189409561275
1978-08-31,1.0364793817392495
1978-09-01,1.037942494474686
1978-09-05,1.042784255089075
1978-09-06,1.0442593665250397
1978-09-07,1.0434728388046535
1978-09-08,1.0449489243037655
1978-09-11,1.0475637807373142
1978-09-12,1.0501885443070262
1978-09-13,1.0493916710881468
1978-09-14,1.0485968737642772
1978-09-15,1.0466683168611588
1978-09-18,1.043618738406752
1978-09-19,1.041711801113554
1978-09-20,1.035349219789689
1978-09-21,1.0334770134023588
1978-09-22,1.0272164223002431
1978-09-25,1.028658705262717
1978-09-26,1.0301036013398
1978-09-27,1.028255391435027
1978-09-28,1.0275079213919687
1978-09-29,1.0267623995363289
1978-10-02,1.02492976601307
1978-10-03,1.0252774221897016
1978-10-04,1.0256251962913083
1978-10-05,1.024885238161255
1978-10-06,1.0285033796198482
1978-10-10,1.0288514251635115
1978-10-11,1.0291995884857867
1978-10-12,1.03284069867854
1978-10-13,1.032088481788694
1978-10-16,1.0258746342593477
1978-10-17,1.0262234316349959
1978-10-18,1.0265723476017519
1978-10-19,1.0247495848104138
1978-10-20,1.0229347978091694
1978-10-23,1.023284232336101
1978-10-24,1.025798627343812
1978-10-25,1.0250641208871751
1978-10-26,1.0221727071533606
1978-10-27,1.0182288549894094
1978-10-30,1.0090327520857054
1978-10-31,1.006238562688605
1978-11-01,1.0289619766541227
1978-11-02,1.023889751476895
1978-11-03,1.0188688499898744
1978-11-06,1.0149589886934849
1978-11-08,1.0142500144511304
1978-11-09,1.0135428913027884
1978-11-10,1.0170761106224946
1978-11-13,1.020629053691443
1978-11-14,1.0209805583375346
1978-11-15,1.028878402418596
1978-11-16,1.0292298672808622
1978-11-17,1.0295814522035254
1978-11-20,1.0288470267893834
1978-11-21,1.0281145168596293
1978-11-22,1.026303244664483
1978-11-24,1.0202119118239044
1978-11-27,1.0216330098560449
1978-11-28,1.0209166378325767
1978-11-29,1.0212694666226116
1978-11-30,1.0205547176617449
1978-12-01,1.0284237006040535
1978-12-04,1.0223197823965584
1978-12-05,1.0226730961133546
1978-12-06,1.0240976224373135
1978-12-07,1.021242054184618
1978-12-08,1.0215958124321876
1978-12-11,1.021949693221614
1978-12-12,1.021237201948041
1978-12-13,1.0141777051563192
1978-12-14,1.0155849751251163
1978-12-15,1.013835031747827
1978-12-18,1.0048109935743041
1978-12-19,1.0072356118457173
1978-12-20,1.0055203357027958
1978-12-21,1.0069103571551927
1978-12-22,1.0103819958547653
1978-12-26,1.0117808255613205
1978-12-27,1.0131821179910039
1978-12-28,1.0093648341997354
1978-12-29,1.010761210184815
1979-01-02,1.0080005874895799
1979-01-03,1.011473614650233
1979-01-04,1.0139186625374417
1979-01-05,1.0132292610208804
1979-01-08,1.0104587167353511
1979-01-09,1.009776983364961
1979-01-10,1.0101340405062789
1979-01-11,1.0115304398989564
1979-01-12,1.0129292900474947
1979-01-15,1.0132866515010235
1979-01-16,1.0126016796604402
1979-01-17,1.0119185004820095
1979-01-18,1.01227631486378
1979-01-19,1.0147189470248859
1979-01-22,1.0182198987389466
1979-01-23,1.0196301091321553
1979-01-24,1.0220992869826273
1979-01-25,1.0299106111538925
1979-01-26,1.0324182132170718
1979-01-29,1.0295526757334241
1979-01-30,1.0299109600645793
1979-01-31,1.0302693690786817
1979-02-01,1.0306279028191212
1979-02-02,1.0320601858321086
1979-02-05,1.0281338283332806
1979-02-06,1.0242392671290463
1979-02-07,1.0161837039194006
1979-02-08,1.016543432950588
1979-02-09,1.0148190782745716
1979-02-13,1.017263504253571
1979-02-14,1.0176236155340768
1979-02-15,1.016939716430009
1979-02-16,1.0173001198655116
1979-02-20,1.0166177697877192
1979-02-21,1.014897790312415
1979-02-22,1.0111190384509987
1979-02-23,1.0094217271738695
1979-02-26,1.0118417567991378
1979-02-27,1.0122031866746666
1979-02-28,1.0125647456529467
1979-03-01,1.0118948112400474
1979-03-02,1.012256664824547
1979-03-05,1.0198826245422878
1979-03-06,1.0160771413804057
1979-03-07,1.0206057813082354
1979-03-08,1.0220150899697047
1979-03-09,1.0192397091724497
1979-03-12,1.021691890018365
1979-03-13,1.0220543863009435
1979-03-14,1.0203252088073715
1979-03-15,1.0196448280625845
1979-03-16,1.0220965405585796
1979-03-19,1.022459589249786
1979-03-20,1.0217764510437342
1979-03-21,1.0231863375086092
1979-03-22,1.0235497732956922
1979-03-23,1.0249626262232174
1979-03-26,1.0242764768008954
1979-03-27,1.0267422279373744
1979-03-28,1.0292168350582234
1979-03-29,1.0295807661310998
1979-03-30,1.0267784137996792
1979-04-02,1.0271427147808954
1979-04-03,1.0285610500000533
1979-04-04,1.0299818686507358
1979-04-05,1.0314051770224175
1979-04-06,1.029653324883169
1979-04-09,1.026857201720452
1979-04-10,1.0240782541488458
1979-04-11,1.0233993713811558
1979-04-12,1.022722268548995
1979-04-16,1.0230879940322282
1979-04-17,1.0255422217575134
1979-04-18,1.0269557510147862
1979-04-19,1.027321758044448
1979-04-20,1.022463828889322
1979-04-23,1.020754194100933
1979-04-24,1.0200854530896744
1979-04-25,1.0214879041162859
1979-04-26,1.0166922931880014
1979-04-27,1.0160327648406595
1979-04-30,1.013329966704038
1979-05-01,1.0147191729033698
1979-05-02,1.0140648317183665
1979-05-03,1.0093479182364447
1979-05-04,1.0076951901632336
1979-05-07,1.0090732978342085
1979-05-08,1.0094418114025776
1979-05-09,1.0118368814116463
1979-05-10,1.0111908658489124
1979-05-11,1.012574714791724
1979-05-14,1.0170233586531203
1979-05-15,1.0153471229571147
1979-05-16,1.017761719002346
1979-05-17,1.0201848371075781
1979-05-18,1.022616521527689
1979-05-21,1.0209222193222962
1979-05-22,1.0254267832104569
1979-05-23,1.0331094336290778
1979-05-24,1.0355877012170625
1979-05-25,1.0401999539999178
1979-05-29,1.0405694330235786
1979-05-31,1.03563359185239
1979-06-01,1.0370605102091226
1979-06-04,1.0374305333991654
1979-06-05,1.0409855969189532
1979-06-06,1.045631996174868
1979-06-07,1.0568364087220987
1979-06-08,1.0561122428671497
1979-06-11,1.0532111354218892
1979-06-12,1.0645529432737415
1979-06-13,1.0616050086892603
1979-06-14,1.0597733789259016
1979-06-15,1.0546730272591964
1979-06-18,1.0561337243702231
1979-06-19,1.0554142266304554
1979-06-20,1.0579685351438133
1979-06-21,1.0583396705059416
1979-06-22,1.05543578427515
1979-06-25,1.0590822018691897
1979-06-26,1.0682798549631214
1979-06-27,1.0697650340392588
1979-06-28,1.0690220620693578
1979-06-29,1.0705082730010145
1979-07-02,1.074237484625585
1979-07-03,1.0734871028709965
1979-07-05,1.072738680323231
1979-07-06,1.0719922120921992
1979-07-09,1.069020258016074
1979-07-10,1.0660667578886633
1979-07-11,1.0620328624854032
1979-07-12,1.0646047245724832
1979-07-13,1.0649777620679732
1979-07-16,1.0609566714595648
1979-07-17,1.0591451841726878
1979-07-18,1.0573415084041429
1979-07-19,1.0577153843615146
1979-07-20,1.0624536856722742
1979-07-23,1.0584593820587023
1979-07-24,1.0566615780781945
1979-07-25,1.061388256301426
1979-07-26,1.0606707682476604
1979-07-27,1.057780477324007
1979-07-30,1.0581553547251705
1979-07-31,1.060705672326335
1979-08-01,1.0632651649773517
1979-08-02,1.0691389481404583
1979-08-03,1.0673063236258389
1979-08-06,1.06988941333603
1979-08-07,1.0724818506869616
1979-08-08,1.0717469642561854
1979-08-09,1.067700314827382
1979-08-10,1.0658773133811084
1979-08-13,1.0662533548972695
1979-08-14,1.068829290133165
1979-08-15,1.0681039606855034
1979-08-16,1.069582150017019
1979-08-17,1.069958642933825
1979-08-20,1.0692325470842219
1979-08-21,1.0663122256411137
1979-08-22,1.0666892736441003
1979-08-23,1.0659710019900883
1979-08-24,1.0608989662451
1979-08-27,1.0634498733658408
1979-08-28,1.0638276107608604
1979-08-29,1.0652960610438458
1979-08-30,1.0602377071103937
1979-08-31,1.0584556143861645
1979-09-04,1.0534659274729687
1979-09-05,1.052777116062385
1979-09-06,1.0520901132404534
1979-09-07,1.0503424101825591
1979-09-10,1.0496610530024446
1979-09-11,1.0564345376509134
1979-09-12,1.054672716329367
1979-09-13,1.0529184292803424
1979-09-14,1.057574168423921
1979-09-17,1.0515457837948752
1979-09-18,1.0519260227502953
1979-09-19,1.055501821595858
1979-09-20,1.0590969773479746
1979-09-21,1.0616316641064698
1979-09-24,1.0555680041089168
1979-09-25,1.0570176815769725
1979-09-26,1.053132442985554
1979-09-27,1.0482237356862034
1979-09-28,1.0486052891259932
1979-10-01,1.0416577593338987
1979-10-02,1.0462147364215104
1979-10-03,1.044503884413273
1979-10-04,1.040721673686869
1979-10-05,1.039033132938718
1979-10-09,1.014119524656903
1979-10-10,1.0066562177404543
1979-10-11,0.9993037425928887
1979-10-12,1.0006491012075516
1979-10-15,0.9933886301489183
1979-10-16,0.9956742824377189
1979-10-17,1.0027664458268764
1979-10-18,0.9879188420939387
1979-10-19,0.9734965816287138
1979-10-22,0.9541802868145945
1979-10-23,0.951067580873733
1979-10-24,0.9629135401318971
1979-10-25,0.9535723964348248
1979-10-26,0.9708627397668167
1979-10-29,0.9622669049536063
1979-10-30,0.9671246430144121
1979-10-31,0.9657181499238138
1979-11-01,0.9563414154989267
1979-11-02,0.9445625453355091
1979-11-05,0.9466708769641132
1979-11-07,0.9376653199511719
1979-11-08,0.9397492105405221
1979-11-09,0.9547755306523869
1979-11-13,0.9569170829765263
1979-11-14,0.950326837865426
1979-11-15,0.9594518739049804
1979-11-16,0.9502269849543965
1979-11-19,0.949752027289632
1979-11-20,0.9527420252541339
1979-11-21,0.9557466844144796
1979-11-23,0.969412671021838
1979-11-26,0.9797676670362562
1979-11-27,0.9875311180789621
1979-11-28,0.9814558104061074
1979-11-29,0.984606656648695
1979-11-30,0.9822343665647745
1979-12-03,0.9807906605449337
1979-12-04,0.9876292080352262
1979-12-05,0.9908094894908986
1979-12-06,0.9987131694779114
1979-12-07,0.9887864560220136
1979-12-10,0.9901070172617028
1979-12-11,0.9767112990865326
1979-12-12,0.9690031111313744
1979-12-13,0.9729787356016296
1979-12-14,0.9787949181528279
1979-12-17,0.9819221441856036
1979-12-18,0.985065009305737
1979-12-19,0.9873000420045341
1979-12-20,0.9840112933623142
1979-12-21,0.9807471916012901
1979-12-24,0.9811402750756839
1979-12-26,0.9788055913158862
1979-12-27,0.9801069641734304
1979-12-28,0.9832346402324474
1979-12-31,0.9882186032156753
1980-01-02,0.9776490168942903
1980-01-03,0.9708598549930364
1980-01-04,0.968585921956555
1980-01-07,0.9680940291602029
1980-01-08,0.9747283391585152
1980-01-09,0.974226594182713
1980-01-10,0.9773170994414924
1980-01-11,0.9670024126433706
1980-01-14,0.9656348403040047
1980-01-15,0.9660307505885294
1980-01-16,0.965546791225055
1980-01-17,0.9606911771770277
1980-01-18,0.9490321254012828
1980-01-21,0.9359917967051726
1980-01-22,0.9430582655100854
1980-01-23,0.9442964327336766
1980-01-24,0.9289425170964808
1980-01-25,0.9188468345256973
1980-01-28,0.9168558741508686
1980-01-29,0.9101514080415986
1980-01-30,0.9113348985801287
1980-01-31,0.9133071550010751
1980-02-01,0.9027935107960076
1980-02-04,0.8963067918145162
1980-02-05,0.8729838532154873
1980-02-06,0.8633822829270476
1980-02-07,0.8694710780020894
1980-02-08,0.8684431164626
1980-02-11,0.8533939608061047
1980-02-13,0.8621527441494654
1980-02-14,0.8569606833563125
1980-02-15,0.8429916845253465
1980-02-19,0.8109342239281856
1980-02-20,0.8144722353442431
1980-02-21,0.801853550586806
1980-02-22,0.8133898530943766
1980-02-25,0.8075660988222243
1980-02-26,0.7981885596060841
1980-02-27,0.8040676154774531
1980-02-28,0.8342578622561948
1980-02-29,0.8373007083168551
1980-03-03,0.8330966818164495
1980-03-04,0.8315410280143564
1980-03-05,0.8286960591308107
1980-03-06,0.8138180104806597
1980-03-07,0.8230686218344304
1980-03-10,0.8397399218085393
1980-03-11,0.8488579667006798
1980-03-12,0.8313317370650378
1980-03-13,0.8449389861824331
1980-03-14,0.8440062442731298
1980-03-17,0.8450829759801206
1980-03-18,0.8590981429896626
1980-03-19,0.8615850059143653
1980-03-20,0.8449291457349651
1980-03-21,0.841338637150118
1980-03-24,0.8153325486959465
1980-03-25,0.8169919754783757
1980-03-26,0.8243470791930554
1980-03-27,0.8285956211090386
1980-03-28,0.8387579936107047
1980-03-31,0.8418076870491698
1980-04-01,0.8395748596767596
1980-04-02,0.844619858343271
1980-04-03,0.8456963168463613
1980-04-07,0.8736064406011425
1980-04-08,0.8754384968974244
1980-04-09,0.8801439422610899
1980-04-10,0.8841663090418658
1980-04-11,0.9000626381139586
1980-04-14,0.9027296267170936
1980-04-15,0.9054086283732615
1980-04-16,0.9501919742259198
1980-04-17,0.943990164369462
1980-04-18,0.945221077678279
1980-04-21,0.9472784815605819
1980-04-22,0.9493422117992322
1980-04-23,0.9431626387382538
1980-04-24,0.934648549821791
1980-04-25,0.9310548450836627
1980-04-28,0.9576434503096675
1980-04-29,0.9555354382081979
1980-04-30,0.9559459362324523
1980-05-01,0.9707953602774462
1980-05-02,0.9932075744773915
1980-05-05,1.0045283091962296
1980-05-06,1.016082389161993
1980-05-07,1.020261950282954
1980-05-08,1.0066503058738299
1980-05-09,1.0006413683238438
1980-05-12,0.9983240125809493
1980-05-13,1.0125111001172857
1980-05-14,1.0157230539873296
1980-05-15,0.9977028720734944
1980-05-16,0.9918137684991059
1980-05-19,0.9789651048122626
1980-05-20,0.9980144561316634
1980-05-21,1.0130924096745244
1980-05-22,1.0107195601973114
1980-05-23,1.0347636560341085
1980-05-27,1.0342081082337147
1980-05-28,1.023136773179168
1980-05-29,1.0141596157498944
1980-05-30,1.009937707886806
1980-06-02,1.0030142312613464
1980-06-03,1.0181910988633647
1980-06-04,1.0290013305093235
1980-06-05,1.039045992215795
1980-06-06,1.060244641807527
1980-06-09,1.072900282937494
1980-06-10,1.0600367081809774
1980-06-11,1.069599011597214
1980-06-12,1.0898191900169305
1980-06-13,1.1020263651784692
1980-06-16,1.1024380822285003
1980-06-17,1.0996042114539164
1980-06-18,1.0914422787911688
1980-06-19,1.0950544571680896
1980-06-20,1.1030026947302365
1980-06-23,1.086301954607172
1980-06-24,1.0825159640379927
1980-06-25,1.073585717667734
1980-06-26,1.061768350132559
1980-06-27,1.0561648311111185
1980-06-30,1.0545876001604835
1980-07-01,1.0422124754131756
1980-07-02,1.0426281097483705
1980-07-03,1.054833424437382
1980-07-07,1.0337771103812516
1980-07-08,1.049701717005951
1980-07-09,1.0422963491990742
1980-07-10,1.0359565137581148
1980-07-11,1.027803123827182
1980-07-14,1.0225796300508354
1980-07-15,1.0391216785346888
1980-07-16,1.053190170411235
1980-07-17,1.0438060172244197
1980-07-18,1.0403508025114168
1980-07-21,1.0485396877873276
1980-07-22,1.0421437801256137
1980-07-23,1.0454714131262581
1980-07-24,1.0371979148399546
1980-07-25,1.0290570516046795
1980-07-28,1.0210459205735551
1980-07-29,1.0233271809940254
1980-07-30,1.013575143139229
1980-07-31,0.9880455382341288
1980-08-01,0.9919666836856758
1980-08-04,0.9994610126003196
1980-08-05,0.9989918515677838
1980-08-06,0.995865527506824
1980-08-07,1.000725189942366
1980-08-08,0.9818638720405232
1980-08-11,0.9695379076664731
1980-08-12,0.9733280125042325
1980-08-13,0.9805546502304845
1980-08-14,0.9835539417936968
1980-08-15,0.9900405749547123
1980-08-18,0.9741430112547039
1980-08-19,0.962862838377508
1980-08-20,0.9657715864582693
1980-08-21,0.9645368686311893
1980-08-22,0.9766863235379245
1980-08-25,0.9628839768939522
1980-08-26,0.9633088013045579
1980-08-27,0.9514958032763341
1980-08-28,0.9439243853000009
1980-08-29,0.957200881234362
1980-09-02,0.9733317812468104
1980-09-03,0.9856546689149771
1980-09-04,0.9792387264194773
